 v-sweep         vsg_out         vsd_out         id              id_w           
 1.01000000e+00  1.01000000e+00  5.00000000e-02  1.86543072e-06  1.86543072e-01 
 1.02000000e+00  1.02000000e+00  5.00000000e-02  1.95489317e-06  1.95489317e-01 
 1.03000000e+00  1.03000000e+00  5.00000000e-02  2.04459748e-06  2.04459748e-01 
 1.04000000e+00  1.04000000e+00  5.00000000e-02  2.13448392e-06  2.13448392e-01 
 1.05000000e+00  1.05000000e+00  5.00000000e-02  2.22450071e-06  2.22450071e-01 
 1.06000000e+00  1.06000000e+00  5.00000000e-02  2.31460299e-06  2.31460299e-01 
 1.07000000e+00  1.07000000e+00  5.00000000e-02  2.40475194e-06  2.40475194e-01 
 1.08000000e+00  1.08000000e+00  5.00000000e-02  2.49491398e-06  2.49491398e-01 
 1.09000000e+00  1.09000000e+00  5.00000000e-02  2.58506009e-06  2.58506009e-01 
 1.10000000e+00  1.10000000e+00  5.00000000e-02  2.67516515e-06  2.67516515e-01 
 1.11000000e+00  1.11000000e+00  5.00000000e-02  2.76520743e-06  2.76520743e-01 
 1.12000000e+00  1.12000000e+00  5.00000000e-02  2.85516812e-06  2.85516812e-01 
 1.13000000e+00  1.13000000e+00  5.00000000e-02  2.94503089e-06  2.94503089e-01 
 1.14000000e+00  1.14000000e+00  5.00000000e-02  3.03478158e-06  3.03478158e-01 
 1.15000000e+00  1.15000000e+00  5.00000000e-02  3.12440787e-06  3.12440787e-01 
 1.16000000e+00  1.16000000e+00  5.00000000e-02  3.21389903e-06  3.21389903e-01 
 1.17000000e+00  1.17000000e+00  5.00000000e-02  3.30324569e-06  3.30324569e-01 
 1.18000000e+00  1.18000000e+00  5.00000000e-02  3.39243965e-06  3.39243965e-01 
 1.19000000e+00  1.19000000e+00  5.00000000e-02  3.48147371e-06  3.48147371e-01 
 1.20000000e+00  1.20000000e+00  5.00000000e-02  3.57034155e-06  3.57034155e-01 
 1.21000000e+00  1.21000000e+00  5.00000000e-02  3.65903757e-06  3.65903757e-01 
 1.22000000e+00  1.22000000e+00  5.00000000e-02  3.74755684e-06  3.74755684e-01 
 1.23000000e+00  1.23000000e+00  5.00000000e-02  3.83589495e-06  3.83589495e-01 
 1.24000000e+00  1.24000000e+00  5.00000000e-02  3.92404801e-06  3.92404801e-01 
 1.25000000e+00  1.25000000e+00  5.00000000e-02  4.01201251e-06  4.01201251e-01 
 1.26000000e+00  1.26000000e+00  5.00000000e-02  4.09978533e-06  4.09978533e-01 
 1.27000000e+00  1.27000000e+00  5.00000000e-02  4.18736365e-06  4.18736365e-01 
 1.28000000e+00  1.28000000e+00  5.00000000e-02  4.27474494e-06  4.27474494e-01 
 1.29000000e+00  1.29000000e+00  5.00000000e-02  4.36192689e-06  4.36192689e-01 
 1.30000000e+00  1.30000000e+00  5.00000000e-02  4.44890743e-06  4.44890743e-01 
 1.31000000e+00  1.31000000e+00  5.00000000e-02  4.53568466e-06  4.53568466e-01 
 1.32000000e+00  1.32000000e+00  5.00000000e-02  4.62225686e-06  4.62225686e-01 
 1.33000000e+00  1.33000000e+00  5.00000000e-02  4.70862244e-06  4.70862244e-01 
 1.34000000e+00  1.34000000e+00  5.00000000e-02  4.79477999e-06  4.79477999e-01 
 1.35000000e+00  1.35000000e+00  5.00000000e-02  4.88072816e-06  4.88072816e-01 
 1.36000000e+00  1.36000000e+00  5.00000000e-02  4.96646575e-06  4.96646575e-01 
 1.37000000e+00  1.37000000e+00  5.00000000e-02  5.05199165e-06  5.05199165e-01 
 1.38000000e+00  1.38000000e+00  5.00000000e-02  5.13730482e-06  5.13730482e-01 
 1.39000000e+00  1.39000000e+00  5.00000000e-02  5.22240434e-06  5.22240434e-01 
 1.40000000e+00  1.40000000e+00  5.00000000e-02  5.30728932e-06  5.30728932e-01 
 1.41000000e+00  1.41000000e+00  5.00000000e-02  5.39195897e-06  5.39195897e-01 
 1.42000000e+00  1.42000000e+00  5.00000000e-02  5.47641255e-06  5.47641255e-01 
 1.43000000e+00  1.43000000e+00  5.00000000e-02  5.56064940e-06  5.56064940e-01 
 1.44000000e+00  1.44000000e+00  5.00000000e-02  5.64466888e-06  5.64466888e-01 
 1.45000000e+00  1.45000000e+00  5.00000000e-02  5.72847042e-06  5.72847042e-01 
