 v-sweep         vsg_out         vsd_out         id              id_w           
 1.18000000e+00  1.18000000e+00  5.00000000e-02  4.53938465e-06  4.53938465e-01 
 1.19000000e+00  1.19000000e+00  5.00000000e-02  4.65888968e-06  4.65888968e-01 
 1.20000000e+00  1.20000000e+00  5.00000000e-02  4.77815730e-06  4.77815730e-01 
 1.21000000e+00  1.21000000e+00  5.00000000e-02  4.89717997e-06  4.89717997e-01 
 1.22000000e+00  1.22000000e+00  5.00000000e-02  5.01595106e-06  5.01595106e-01 
 1.23000000e+00  1.23000000e+00  5.00000000e-02  5.13446468e-06  5.13446468e-01 
 1.24000000e+00  1.24000000e+00  5.00000000e-02  5.25271566e-06  5.25271566e-01 
 1.25000000e+00  1.25000000e+00  5.00000000e-02  5.37069933e-06  5.37069933e-01 
 1.26000000e+00  1.26000000e+00  5.00000000e-02  5.48841158e-06  5.48841158e-01 
 1.27000000e+00  1.27000000e+00  5.00000000e-02  5.60584872e-06  5.60584872e-01 
 1.28000000e+00  1.28000000e+00  5.00000000e-02  5.72300743e-06  5.72300743e-01 
 1.29000000e+00  1.29000000e+00  5.00000000e-02  5.83988472e-06  5.83988472e-01 
 1.30000000e+00  1.30000000e+00  5.00000000e-02  5.95647792e-06  5.95647792e-01 
 1.31000000e+00  1.31000000e+00  5.00000000e-02  6.07278458e-06  6.07278458e-01 
 1.32000000e+00  1.32000000e+00  5.00000000e-02  6.18880250e-06  6.18880250e-01 
 1.33000000e+00  1.33000000e+00  5.00000000e-02  6.30452970e-06  6.30452970e-01 
 1.34000000e+00  1.34000000e+00  5.00000000e-02  6.41996435e-06  6.41996435e-01 
 1.35000000e+00  1.35000000e+00  5.00000000e-02  6.53510479e-06  6.53510479e-01 
 1.36000000e+00  1.36000000e+00  5.00000000e-02  6.64994953e-06  6.64994953e-01 
 1.37000000e+00  1.37000000e+00  5.00000000e-02  6.76449721e-06  6.76449721e-01 
 1.38000000e+00  1.38000000e+00  5.00000000e-02  6.87874653e-06  6.87874653e-01 
 1.39000000e+00  1.39000000e+00  5.00000000e-02  6.99269639e-06  6.99269639e-01 
 1.40000000e+00  1.40000000e+00  5.00000000e-02  7.10634573e-06  7.10634573e-01 
 1.41000000e+00  1.41000000e+00  5.00000000e-02  7.21969361e-06  7.21969361e-01 
 1.42000000e+00  1.42000000e+00  5.00000000e-02  7.33273916e-06  7.33273916e-01 
 1.43000000e+00  1.43000000e+00  5.00000000e-02  7.44548159e-06  7.44548159e-01 
 1.44000000e+00  1.44000000e+00  5.00000000e-02  7.55792019e-06  7.55792019e-01 
 1.45000000e+00  1.45000000e+00  5.00000000e-02  7.67005432e-06  7.67005432e-01 
 1.46000000e+00  1.46000000e+00  5.00000000e-02  7.78188338e-06  7.78188338e-01 
 1.47000000e+00  1.47000000e+00  5.00000000e-02  7.89340686e-06  7.89340686e-01 
 1.48000000e+00  1.48000000e+00  5.00000000e-02  8.00462429e-06  8.00462429e-01 
 1.49000000e+00  1.49000000e+00  5.00000000e-02  8.11553525e-06  8.11553525e-01 
 1.50000000e+00  1.50000000e+00  5.00000000e-02  8.22613938e-06  8.22613938e-01 
 1.51000000e+00  1.51000000e+00  5.00000000e-02  8.33643635e-06  8.33643635e-01 
 1.52000000e+00  1.52000000e+00  5.00000000e-02  8.44642587e-06  8.44642587e-01 
 1.53000000e+00  1.53000000e+00  5.00000000e-02  8.55610773e-06  8.55610773e-01 
 1.54000000e+00  1.54000000e+00  5.00000000e-02  8.66548171e-06  8.66548171e-01 
 1.55000000e+00  1.55000000e+00  5.00000000e-02  8.77454765e-06  8.77454765e-01 
